Rows,Id,Unknown0,ModTypeKey,Level,Stat1 (Stats.dat Row),Stat2 (Stats.dat Row),Stat3 (Stats.dat Row),Stat4 (Stats.dat Row),Domain,Name,GenerationType,CorrectGroup,Stat1Min,Stat1Max,Stat2Min,Stat2Max,Stat3Min,Stat3Max,Stat4Min,Stat4Max,SpawnWeightTagsKeys,SpawnWeightValues,BuffDefinitionsKey,BuffValue,TagsKeys,GrantedEffectsPerLevelKey,Data3,Data4,MonsterMetadata,Unknown39,Unknown41,Unknown43,Stat5Min,Stat5Max,StatsKey5,Keys0,AchievementItemsKey,GenerationWeight_TagsKeys,GenerationWeight_Values,Data5,IsEssenceOnlyModifier,Data6,Data7,Data8
102,DexterityUniqueQuiver6,48412,228,1,582,-1,-1,-1,1,,3,Dexterity,35,45,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
103,DexterityUniqueQuiver7,58464,228,1,582,-1,-1,-1,1,,3,Dexterity,30,30,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
104,DexterityUniqueBootsDex8,17344,228,1,582,-1,-1,-1,1,,3,Dexterity,20,30,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
105,DexterityUniqueJewel8,41022,228,1,582,-1,-1,-1,1,,3,Dexterity,20,20,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
106,DexterityUniqueDagger11,59837,228,1,582,-1,-1,-1,1,,3,Dexterity,10,15,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
107,DexterityUniqueDagger12,50043,228,1,582,-1,-1,-1,1,,3,Dexterity,20,20,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
108,DexterityUniqueClaw9,12572,228,1,582,-1,-1,-1,1,,3,Dexterity,10,15,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
109,DexterityUnique__1,50522,228,53,582,-1,-1,-1,1,,3,Dexterity,20,30,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
110,DexterityUniqueBootsDex9,7832,228,1,582,-1,-1,-1,1,,3,Dexterity,25,35,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
111,DexterityUnique__2,27530,228,57,582,-1,-1,-1,1,,3,Dexterity,30,40,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
112,DexterityUnique__3,42814,228,1,582,-1,-1,-1,1,,3,Dexterity,30,50,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
113,DexterityUnique__4,12681,228,1,582,-1,-1,-1,1,,3,Dexterity,30,40,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
114,DexterityUnique__5,39781,228,1,582,-1,-1,-1,1,,3,Dexterity,30,40,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
115,DexterityUnique__6,17487,228,1,582,-1,-1,-1,1,,3,Dexterity,20,40,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
116,DexterityUnique__7,19245,228,1,582,-1,-1,-1,1,,3,Dexterity,40,50,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
117,PercentageDexterityUniqueBodyDex7,42241,229,1,2052,-1,-1,-1,1,,3,Dexterity,15,15,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
118,PercentageDexterityUniqueHelmetStrDex6,51354,229,1,2052,-1,-1,-1,1,,3,Dexterity,5,15,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
119,PercentageDexterityUniqueJewel29,11594,229,1,2052,-1,-1,-1,1,,3,Dexterity,4,6,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
120,PercentageDexterityUnique__1,16929,229,1,2052,-1,-1,-1,1,,3,Dexterity,-100,-100,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
121,PercentageDexterityUnique__2,3260,229,1,2052,-1,-1,-1,1,,3,Dexterity,4,6,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
122,PercentageDexterityUnique__3,30110,229,1,2052,-1,-1,-1,1,,3,Dexterity,8,12,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
123,PercentageDexterityUnique__4,29508,229,1,2052,-1,-1,-1,1,,3,Dexterity,5,10,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
124,Intelligence1,5016,230,1,579,-1,-1,-1,1,of the Pupil,2,Intelligence,8,12,0,0,0,0,0,0,"[2, 3, 25, 40, 42, 43, 44, 9, 13, 14, 10, 37, 0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
125,Intelligence2,45645,230,11,579,-1,-1,-1,1,of the Student,2,Intelligence,13,17,0,0,0,0,0,0,"[2, 3, 25, 40, 42, 43, 44, 9, 13, 14, 10, 37, 0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
126,Intelligence3,44673,230,22,579,-1,-1,-1,1,of the Prodigy,2,Intelligence,18,22,0,0,0,0,0,0,"[2, 3, 25, 40, 42, 43, 44, 9, 13, 14, 10, 37, 0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
127,Intelligence4,47460,230,33,579,-1,-1,-1,1,of the Augur,2,Intelligence,23,27,0,0,0,0,0,0,"[2, 3, 25, 40, 42, 43, 44, 9, 13, 14, 10, 37, 0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
128,Intelligence5,46613,230,44,579,-1,-1,-1,1,of the Philosopher,2,Intelligence,28,32,0,0,0,0,0,0,"[2, 3, 25, 40, 42, 43, 44, 9, 13, 14, 10, 37, 0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
129,Intelligence6,25951,230,55,579,-1,-1,-1,1,of the Sage,2,Intelligence,33,37,0,0,0,0,0,0,"[2, 3, 25, 40, 42, 43, 44, 9, 13, 14, 10, 37, 0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
130,Intelligence7,33120,230,66,579,-1,-1,-1,1,of the Savant,2,Intelligence,38,42,0,0,0,0,0,0,"[2, 3, 25, 40, 42, 43, 44, 9, 13, 14, 10, 37, 0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
131,Intelligence8,5358,230,74,579,-1,-1,-1,1,of the Virtuoso,2,Intelligence,43,50,0,0,0,0,0,0,"[2, 3, 25, 40, 42, 43, 44, 9, 13, 14, 10, 37, 0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
132,Intelligence9,19875,230,82,579,-1,-1,-1,1,of the Genius,2,Intelligence,51,55,0,0,0,0,0,0,"[2, 3, 25, 40, 42, 43, 44, 9, 13, 14, 10, 37, 0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
133,Intelligence10,964,230,85,579,-1,-1,-1,1,of the Polymath,2,Intelligence,56,60,0,0,0,0,0,0,"[25, 0]","[1000, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
134,IntelligenceEssence7,22912,230,82,579,-1,-1,-1,1,of the Essence,2,Intelligence,51,58,0,0,0,0,0,0,[0],[0],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],True,0,0,-1
135,IntelligenceUniqueOneHandSword2,14723,230,1,579,-1,-1,-1,1,,3,Intelligence,10,10,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
136,IntelligenceImplicitAmulet1,55486,230,7,579,-1,-1,-1,1,,3,Intelligence,20,30,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
137,IntelligenceUniqueRing4,5211,230,1,579,-1,-1,-1,1,,3,Intelligence,5,10,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
138,IntelligenceUniqueBootsInt1,899,230,1,579,-1,-1,-1,1,,3,Intelligence,5,10,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
139,IntelligenceUniqueBootsInt3,57954,230,1,579,-1,-1,-1,1,,3,Intelligence,20,30,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
140,IntelligenceUniqueGlovesInt2,29139,230,1,579,-1,-1,-1,1,,3,Intelligence,20,20,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
141,IntelligenceUniqueBelt1,27444,230,1,579,-1,-1,-1,1,,3,Intelligence,20,30,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
142,IntelligenceUniqueWand1,42193,230,1,579,-1,-1,-1,1,,3,Intelligence,10,10,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
143,IntelligenceUniqueBootsDex1,8523,230,1,579,-1,-1,-1,1,,3,Intelligence,20,30,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
144,IntelligenceUniqueWand2,62001,230,1,579,-1,-1,-1,1,,3,Intelligence,10,20,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
145,IntelligenceUniqueBootsDex3,35330,230,1,579,-1,-1,-1,1,,3,Intelligence,15,15,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
146,IntelligenceUniqueBodyInt3,60036,230,1,579,-1,-1,-1,1,,3,Intelligence,20,30,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
147,IntelligenceUniqueShieldDex3,23784,230,1,579,-1,-1,-1,1,,3,Intelligence,40,60,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
148,IntelligenceUniqueBodyStrInt3,40841,230,1,579,-1,-1,-1,1,,3,Intelligence,30,40,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
149,IntelligenceUniqueGlovesInt3,60771,230,1,579,-1,-1,-1,1,,3,Intelligence,20,30,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
150,IntelligenceUniqueGlovesInt5,42995,230,1,579,-1,-1,-1,1,,3,Intelligence,20,30,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
151,IntelligenceUniqueHelmetInt5,49895,230,1,579,-1,-1,-1,1,,3,Intelligence,30,40,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
152,IntelligenceUniqueHelmetInt6,43313,230,1,579,-1,-1,-1,1,,3,Intelligence,40,50,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
153,IntelligenceUniqueRing13,32479,230,1,579,-1,-1,-1,1,,3,Intelligence,60,75,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
154,IntelligenceUniqueOneHandAxe1,47629,230,1,579,-1,-1,-1,1,,3,Intelligence,10,20,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
155,IntelligenceUniqueSceptre5,25511,230,1,579,-1,-1,-1,1,,3,Intelligence,10,20,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
156,IntelligenceUniqueGlovesStr3,19691,230,1,579,-1,-1,-1,1,,3,Intelligence,60,80,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
157,IntelligenceUniqueQuiver6,17725,230,1,579,-1,-1,-1,1,,3,Intelligence,15,25,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
158,IntelligenceUniqueShieldInt4,33295,230,1,579,-1,-1,-1,1,,3,Intelligence,20,30,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
159,IntelligenceUniqueStaff8,54084,230,1,579,-1,-1,-1,1,,3,Intelligence,80,120,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
160,IntelligenceUniqueBelt11,11569,230,1,579,-1,-1,-1,1,,3,Intelligence,15,25,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
161,IntelligenceUniqueWand8,2748,230,1,579,-1,-1,-1,1,,3,Intelligence,10,30,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
162,IntelligenceUniqueHelmetInt9,65406,230,1,579,-1,-1,-1,1,,3,Intelligence,20,30,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
163,IntelligenceUniqueDagger10_,23004,230,1,579,-1,-1,-1,1,,3,Intelligence,20,40,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
164,IntelligenceUniqueRing34,59640,230,1,579,-1,-1,-1,1,,3,Intelligence,15,25,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
165,Intelligence__1,16892,230,1,579,-1,-1,-1,1,,3,Intelligence,20,30,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
166,IntelligenceUnique__3,59312,230,1,579,-1,-1,-1,1,,3,Intelligence,15,25,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
167,IntelligenceUnique__4,6893,230,1,579,-1,-1,-1,1,,3,Intelligence,20,30,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
168,IntelligenceUnique__5,35227,230,1,579,-1,-1,-1,1,,3,Intelligence,40,40,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
169,IntelligenceUnique__6,63797,230,1,579,-1,-1,-1,1,,3,Intelligence,20,40,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
170,IntelligenceUnique__7,49689,230,1,579,-1,-1,-1,1,,3,Intelligence,20,30,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
171,IntelligenceUnique__8,19971,230,1,579,-1,-1,-1,1,,3,Intelligence,30,40,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
172,PercentageIntelligenceUniqueHelmetStrDex6,3189,1667,1,2054,-1,-1,-1,1,,3,PercentageIntelligence,5,15,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
173,PercentageIntelligenceUniqueStaff12_,54850,1667,1,2054,-1,-1,-1,1,,3,PercentageIntelligence,14,18,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
174,PercentageIntelligenceUniqueJewel29,36678,1667,1,2054,-1,-1,-1,1,,3,PercentageIntelligence,-15,-10,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
175,PercentageIntelligenceUnique__1,59693,1667,1,2054,-1,-1,-1,1,,3,PercentageIntelligence,-100,-100,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
176,PercentageIntelligenceUnique__2,25439,1667,1,2054,-1,-1,-1,1,,3,PercentageIntelligence,4,6,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
177,PercentageIntelligenceUnique__3,13058,1667,1,2054,-1,-1,-1,1,,3,PercentageIntelligence,8,12,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
178,PercentageIntelligenceUnique__4,30506,1667,1,2054,-1,-1,-1,1,,3,PercentageIntelligence,5,8,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
179,AllAttributes1,57975,231,1,608,-1,-1,-1,1,of the Clouds,2,AllAttributes,1,4,0,0,0,0,0,0,"[3, 2, 0]","[800, 400, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
180,AllAttributes2,37560,231,11,608,-1,-1,-1,1,of the Sky,2,AllAttributes,5,8,0,0,0,0,0,0,"[3, 2, 0]","[800, 400, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
181,AllAttributes3,54439,231,22,608,-1,-1,-1,1,of the Meteor,2,AllAttributes,9,12,0,0,0,0,0,0,"[3, 2, 0]","[800, 400, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
182,AllAttributes4,37112,231,33,608,-1,-1,-1,1,of the Comet,2,AllAttributes,13,16,0,0,0,0,0,0,"[3, 2, 0]","[800, 400, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
183,AllAttributes5,54222,231,44,608,-1,-1,-1,1,of the Heavens,2,AllAttributes,17,20,0,0,0,0,0,0,"[3, 0]","[800, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
184,AllAttributes6,27858,231,55,608,-1,-1,-1,1,of the Galaxy,2,AllAttributes,21,24,0,0,0,0,0,0,"[3, 0]","[800, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
185,AllAttributes7,30580,231,66,608,-1,-1,-1,1,of the Universe,2,AllAttributes,25,28,0,0,0,0,0,0,"[3, 0]","[800, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
186,AllAttributes8,13220,231,77,608,-1,-1,-1,1,of the Infinite,2,AllAttributes,29,32,0,0,0,0,0,0,"[3, 0]","[800, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
187,AllAttributes9_,16419,231,85,608,-1,-1,-1,1,of the Multiverse,2,AllAttributes,33,35,0,0,0,0,0,0,"[3, 0]","[800, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
188,AllAttributesImplicitAmulet1,30457,231,25,608,-1,-1,-1,1,,3,AllAttributes,10,16,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
189,AllAttributesUniqueAmulet8,11855,231,1,608,-1,-1,-1,1,,3,AllAttributes,80,100,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
190,AllAttributesUniqueBelt3,29850,231,20,608,-1,-1,-1,1,,3,AllAttributes,20,30,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
191,AllAttributesUniqueAmulet9,33691,231,1,608,-1,-1,-1,1,,3,AllAttributes,20,40,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
192,AllAttributesImplicitWreath1,24114,231,1,608,-1,-1,-1,1,,3,AllAttributes,16,24,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
193,AllAttributesUniqueRing6,7034,231,1,608,-1,-1,-1,1,,3,AllAttributes,10,30,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
194,AllAttributesUniqueHelmetStr3,54887,231,1,608,-1,-1,-1,1,,3,AllAttributes,20,25,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
195,AllAttributesTestUniqueAmulet1,8152,231,1,608,-1,-1,-1,1,,3,AllAttributes,500,500,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
196,AllAttributesUniqueBodyStr3,41819,231,1,608,-1,-1,-1,1,,3,AllAttributes,40,50,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
197,AllAttributesUniqueTwoHandMace7,873,231,1,608,-1,-1,-1,1,,3,AllAttributes,25,50,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
198,AllAttributesImplicitDemigodRing1,42404,231,16,608,-1,-1,-1,1,,3,AllAttributes,8,12,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
199,AllAttributesUniqueRing26,48575,231,25,608,-1,-1,-1,1,,3,AllAttributes,10,15,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
200,AllAttributesUniqueHelmetStrInt5,3265,231,1,608,-1,-1,-1,1,,3,AllAttributes,10,15,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
201,AllAttributesUniqueStaff10,34967,231,1,608,-1,-1,-1,1,,3,AllAttributes,15,20,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
202,AllAttributesUniqueAmulet22,4222,231,1,608,-1,-1,-1,1,,3,AllAttributes,5,10,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
203,AllAttributesUnique__1,5446,231,1,608,-1,-1,-1,1,,3,AllAttributes,30,50,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
204,AllAttributesUnique__2,31602,231,1,608,-1,-1,-1,1,,3,AllAttributes,10,15,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
205,AllAttributesUnique__3,17536,231,1,608,-1,-1,-1,1,,3,AllAttributes,10,20,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
206,AllAttributesUnique__4,60217,231,1,608,-1,-1,-1,1,,3,AllAttributes,15,20,0,0,0,0,0,0,[],[],-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
207,IncreasedLife0,9255,0,1,123,-1,-1,-1,1,Hale,1,IncreasedLife,3,9,0,0,0,0,0,0,"[80, 8, 0]","[0, 0, 1000]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
208,IncreasedLife1,9449,0,5,123,-1,-1,-1,1,Healthy,1,IncreasedLife,10,19,0,0,0,0,0,0,"[80, 8, 0]","[0, 0, 1000]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
209,IncreasedLife2,58537,0,11,123,-1,-1,-1,1,Sanguine,1,IncreasedLife,20,29,0,0,0,0,0,0,"[80, 8, 0]","[0, 0, 1000]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
210,IncreasedLife3,58606,0,18,123,-1,-1,-1,1,Stalwart,1,IncreasedLife,30,39,0,0,0,0,0,0,"[80, 8, 0]","[0, 0, 1000]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1
